AREA,EIC,EICSUM,EICSOU,EICMAT,EICSUB,POLLUTANT,SEASON,CONTROL_TYPE,2010
CALAVERAS, 744-761-1210-7001,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7001-T6 CAIRP heavy - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-761-1210-7004,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7004-T6 CAIRP small - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-761-1210-7005,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7005-T6 instate construction heavy - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-761-1210-7006,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7006-T6 instate construction small - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-761-1210-7009,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7009-T6 OOS heavy - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-761-1210-7010,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7010-T6 OOS small - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-761-1210-7011,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7011-T6 Public - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-761-1210-7012,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7012-T6 utility - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-764-1210-7000,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7000-T6 Ag - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0004
CALAVERAS, 744-764-1210-7001,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7001-T6 CAIRP heavy - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-764-1210-7004,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7004-T6 CAIRP small - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0001
CALAVERAS, 744-764-1210-7005,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7005-T6 instate construction heavy - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0001
CALAVERAS, 744-764-1210-7006,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7006-T6 instate construction small - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0004
CALAVERAS, 744-764-1210-7007,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7007-T6 instate heavy - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0028
CALAVERAS, 744-764-1210-7008,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7008-T6 instate small - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0038
CALAVERAS, 744-764-1210-7009,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7009-T6 OOS heavy - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-764-1210-7010,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7010-T6 OOS small - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0001
CALAVERAS, 744-764-1210-7011,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7011-T6 Public - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0005
CALAVERAS, 744-764-1210-7012,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7012-T6 utility - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-765-1210-7000,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7000-T6 Ag - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-765-1210-7001,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7001-T6 CAIRP heavy - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-765-1210-7004,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7004-T6 CAIRP small - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-765-1210-7005,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7005-T6 instate construction heavy - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-765-1210-7006,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7006-T6 instate construction small - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-765-1210-7007,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7007-T6 instate heavy - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-765-1210-7008,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7008-T6 instate small - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-765-1210-7009,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7009-T6 OOS heavy - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-765-1210-7010,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7010-T6 OOS small - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-765-1210-7011,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7011-T6 Public - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-765-1210-7012,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7012-T6 utility - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-766-0248-7000,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","766-DIESEL TIRE WEAR","0248-RUBBER TIRES","7000-T6 Ag - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-766-0248-7001,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","766-DIESEL TIRE WEAR","0248-RUBBER TIRES","7001-T6 CAIRP heavy - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-766-0248-7004,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","766-DIESEL TIRE WEAR","0248-RUBBER TIRES","7004-T6 CAIRP small - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-766-0248-7005,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","766-DIESEL TIRE WEAR","0248-RUBBER TIRES","7005-T6 instate construction heavy - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-766-0248-7006,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","766-DIESEL TIRE WEAR","0248-RUBBER TIRES","7006-T6 instate construction small - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-766-0248-7007,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","766-DIESEL TIRE WEAR","0248-RUBBER TIRES","7007-T6 instate heavy - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-766-0248-7008,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","766-DIESEL TIRE WEAR","0248-RUBBER TIRES","7008-T6 instate small - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-766-0248-7009,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","766-DIESEL TIRE WEAR","0248-RUBBER TIRES","7009-T6 OOS heavy - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-766-0248-7010,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","766-DIESEL TIRE WEAR","0248-RUBBER TIRES","7010-T6 OOS small - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-766-0248-7011,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","766-DIESEL TIRE WEAR","0248-RUBBER TIRES","7011-T6 Public - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-766-0248-7012,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","766-DIESEL TIRE WEAR","0248-RUBBER TIRES","7012-T6 utility - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-768-5410-7000,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","768-DIESEL BRAKE WEAR","5410-BRAKE DUST","7000-T6 Ag - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-768-5410-7001,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","768-DIESEL BRAKE WEAR","5410-BRAKE DUST","7001-T6 CAIRP heavy - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-768-5410-7004,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","768-DIESEL BRAKE WEAR","5410-BRAKE DUST","7004-T6 CAIRP small - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-768-5410-7005,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","768-DIESEL BRAKE WEAR","5410-BRAKE DUST","7005-T6 instate construction heavy - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-768-5410-7006,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","768-DIESEL BRAKE WEAR","5410-BRAKE DUST","7006-T6 instate construction small - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0001
CALAVERAS, 744-768-5410-7007,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","768-DIESEL BRAKE WEAR","5410-BRAKE DUST","7007-T6 instate heavy - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0003
CALAVERAS, 744-768-5410-7008,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","768-DIESEL BRAKE WEAR","5410-BRAKE DUST","7008-T6 instate small - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0005
CALAVERAS, 744-768-5410-7009,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","768-DIESEL BRAKE WEAR","5410-BRAKE DUST","7009-T6 OOS heavy - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-768-5410-7010,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","768-DIESEL BRAKE WEAR","5410-BRAKE DUST","7010-T6 OOS small - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 744-768-5410-7011,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","768-DIESEL BRAKE WEAR","5410-BRAKE DUST","7011-T6 Public - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0001
CALAVERAS, 744-768-5410-7012,"744-MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT)","768-DIESEL BRAKE WEAR","5410-BRAKE DUST","7012-T6 utility - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-761-1210-7013,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7013-T7 Ag - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-761-1210-7016,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7016-T7 CAIRP - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-761-1210-7017,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7017-T7 CAIRP construction - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-761-1210-7018,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7018-T7 NNOOS - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-761-1210-7019,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7019-T7 NOOS - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-761-1210-7020,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7020-T7 other port - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-761-1210-7021,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7021-T7 POAK - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-761-1210-7024,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7024-T7 POLA - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-761-1210-7025,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7025-T7 Public - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-761-1210-7026,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7026-T7 Single - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-761-1210-7027,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7027-T7 single construction - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-761-1210-7028,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7028-T7 SWCV - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-761-1210-7029,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7029-T7 tractor - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-761-1210-7030,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7030-T7 tractor construction - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-761-1210-7031,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","761-DIESEL STARTS","1210-DIESEL (UNSPECIFIED)","7031-T7 utility - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-764-1210-7013,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7013-T7 Ag - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0001
CALAVERAS, 746-764-1210-7016,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7016-T7 CAIRP - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0025
CALAVERAS, 746-764-1210-7017,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7017-T7 CAIRP construction - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0001
CALAVERAS, 746-764-1210-7018,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7018-T7 NNOOS - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0025
CALAVERAS, 746-764-1210-7019,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7019-T7 NOOS - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.001
CALAVERAS, 746-764-1210-7020,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7020-T7 other port - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-764-1210-7021,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7021-T7 POAK - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-764-1210-7024,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7024-T7 POLA - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-764-1210-7025,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7025-T7 Public - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0015
CALAVERAS, 746-764-1210-7026,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7026-T7 Single - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0042
CALAVERAS, 746-764-1210-7027,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7027-T7 single construction - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0001
CALAVERAS, 746-764-1210-7028,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7028-T7 SWCV - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0001
CALAVERAS, 746-764-1210-7029,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7029-T7 tractor - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0013
CALAVERAS, 746-764-1210-7030,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7030-T7 tractor construction - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0001
CALAVERAS, 746-764-1210-7031,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7031-T7 utility - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-764-1210-7032,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","764-DIESEL HOT STABILIZED EXHAUST","1210-DIESEL (UNSPECIFIED)","7032-Power Take-Off (PTO) Diesel",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0013
CALAVERAS, 746-765-1210-7013,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7013-T7 Ag - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-765-1210-7016,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7016-T7 CAIRP - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0001
CALAVERAS, 746-765-1210-7017,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7017-T7 CAIRP construction - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-765-1210-7018,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7018-T7 NNOOS - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0001
CALAVERAS, 746-765-1210-7019,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7019-T7 NOOS - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-765-1210-7020,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7020-T7 other port - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-765-1210-7021,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7021-T7 POAK - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-765-1210-7024,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7024-T7 POLA - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-765-1210-7025,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7025-T7 Public - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0003
CALAVERAS, 746-765-1210-7026,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7026-T7 Single - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0001
CALAVERAS, 746-765-1210-7027,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7027-T7 single construction - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-765-1210-7028,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7028-T7 SWCV - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-765-1210-7029,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7029-T7 tractor - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-765-1210-7030,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7030-T7 tractor construction - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 746-765-1210-7031,"746-HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT)","765-DIESEL IDLE EXHAUST","1210-DIESEL (UNSPECIFIED)","7031-T7 utility - DSL",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
